time amount src dst successes fails acceptRatio averageImbalance averagePathLength averageFee feesPaid minFunds maxFunds
1004.65 1924001089 85 14 83 17 0.83 0.103661 13.2111 1.30754e+08 1.27668e+10 16027600 2073267055
1008.07 1476380935 148 186 83 18 0.821782 0.103232 13.4254 1.31253e+08 1.29389e+10 16027600 2073267055
1015.29 388407466 60 29 84 18 0.823529 0.102994 13.3132 1.29925e+08 1.29586e+10 16027600 2073267055
1020.64 1450044715 47 192 85 18 0.825243 0.103393 13.3684 1.29724e+08 1.30715e+10 16027600 2073267055
1041.56 1271677739 166 39 86 18 0.826923 0.103387 13.2711 1.29592e+08 1.31898e+10 16027600 2073267055
1054.64 1599300485 88 117 87 18 0.828571 0.103373 13.2105 1.30822e+08 1.34265e+10 16027600 2073267055
1067.22 1101517723 86 73 87 19 0.820755 0.104352 13.2885 1.30834e+08 1.35583e+10 16027600 2073267055
1079.48 1176597312 134 199 87 20 0.813084 0.103979 13.2047 1.30229e+08 1.36365e+10 16027600 2073267055
1079.67 1592203897 139 80 88 20 0.814815 0.103979 13.0888 1.29574e+08 1.37091e+10 16027600 2073267055
1087.11 1365307544 1 95 89 20 0.816514 0.103579 13.1664 1.29053e+08 1.37923e+10 16027600 2073267055
1087.79 1842248067 127 129 90 20 0.818182 0.103579 13.0535 1.28681e+08 1.38879e+10 16027600 2073267055
1094.5 1334498064 77 66 91 20 0.81982 0.104075 12.954 1.27414e+08 1.39013e+10 16027600 2073267055
1105.96 1847723247 138 28 92 20 0.821429 0.103651 12.9871 1.27563e+08 1.40424e+10 16027600 2073267055
1130.8 1128093307 28 120 93 20 0.823009 0.104319 12.869 1.26517e+08 1.40727e+10 44941514 2073267055
1152.88 1834887278 1 184 93 21 0.815789 0.104079 12.7628 1.26342e+08 1.41829e+10 44941514 2073267055
1154.38 982039445 58 166 94 21 0.817391 0.104079 12.6803 1.25477e+08 1.4228e+10 44941514 2073267055
1199.81 1536302946 24 126 95 21 0.818966 0.105512 12.8099 1.25425e+08 1.43485e+10 44941514 2073267055
1205.72 1139571927 151 133 95 22 0.811966 0.105453 13.0856 1.25791e+08 1.45087e+10 44941514 2073267055
1212.94 1456058535 2 158 96 22 0.813559 0.105608 13.0743 1.25749e+08 1.46305e+10 44941514 2073267055
1218.74 1201810621 102 143 97 22 0.815126 0.10549 13.4447 1.26812e+08 1.48593e+10 44941514 2073267055
1235.17 1148690223 168 46 98 22 0.816667 0.105717 13.3585 1.25695e+08 1.48766e+10 44941514 2073267055
1237.55 1302848774 40 113 99 22 0.818182 0.105717 13.365 1.25734e+08 1.50062e+10 44941514 2073267055
1239.21 1441411744 166 84 100 22 0.819672 0.105717 13.3413 1.25436e+08 1.51021e+10 44941514 2073267055
1248.8 1217767989 186 117 101 22 0.821138 0.105034 13.3281 1.25027e+08 1.51863e+10 44941514 2073267055
1248.8 1090033035 73 92 102 22 0.822581 0.105034 13.315 1.245e+08 1.52575e+10 44941514 2073267055
1261.8 1808898066 26 20 103 22 0.824 0.104796 13.3897 1.25873e+08 1.55234e+10 44941514 2073267055
1267.21 1581367490 133 166 104 22 0.825397 0.10469 13.4917 1.27346e+08 1.58025e+10 44941514 2073267055
1278.62 1531661070 55 143 105 22 0.826772 0.10518 13.4013 1.27295e+08 1.59245e+10 44941514 2073267055
1296.72 1081024530 118 167 106 22 0.828125 0.104762 13.3975 1.28319e+08 1.61604e+10 44941514 2073267055
1314.37 1867980293 69 106 107 22 0.829457 0.103203 13.3003 1.27716e+08 1.62242e+10 44941514 2073267055
1315.22 1911360127 132 64 108 22 0.830769 0.102727 13.2142 1.27943e+08 1.63764e+10 44941514 2073267055
1325.15 988973306 190 23 109 22 0.832061 0.101761 13.2122 1.27393e+08 1.64443e+10 44941514 2073267055
1327.55 1368132433 83 167 110 22 0.833333 0.101761 13.2558 1.27293e+08 1.65608e+10 44941514 2073267055
1332.48 1630798429 163 185 111 22 0.834586 0.101613 13.1544 1.26364e+08 1.6585e+10 44941514 2073267055
1361.96 892242991 132 48 112 22 0.835821 0.101131 13.0994 1.25844e+08 1.6653e+10 44941514 2073267055
1365.09 1061229902 177 39 113 22 0.837037 0.100984 13.0277 1.25363e+08 1.67245e+10 44941514 2073267055
1368.43 1667726536 32 167 114 22 0.838235 0.100984 12.9573 1.25598e+08 1.68767e+10 44941514 2073267055
1383.75 1952317746 78 174 115 22 0.839416 0.101273 12.8794 1.25784e+08 1.70237e+10 44941514 2073267055
1387.07 1824762031 133 23 116 22 0.84058 0.100532 12.8287 1.26608e+08 1.7245e+10 44941514 2073267055
1387.18 1349162290 114 6 117 22 0.841727 0.100532 12.8046 1.26235e+08 1.7328e+10 44941514 2073267055
1428.07 2084282255 70 171 118 22 0.842857 0.101488 12.7554 1.27491e+08 1.76024e+10 44941514 2073267055
1445.2 1356815080 148 55 119 22 0.843972 0.101682 12.6734 1.2707e+08 1.76798e+10 44941514 2073267055
1450.28 1552526293 88 35 120 22 0.84507 0.10181 12.5761 1.26011e+08 1.76798e+10 44941514 2073267055
1452.22 1562307331 6 138 121 22 0.846154 0.10181 12.4887 1.25266e+08 1.77157e+10 44941514 2073267055
1453.94 1762866191 97 113 122 22 0.847222 0.10181 12.5011 1.26033e+08 1.79346e+10 44941514 2073267055
1456.91 1086679812 96 54 123 22 0.848276 0.102759 12.4401 1.25685e+08 1.80178e+10 44941514 2073267055
1457.98 1408802183 189 48 124 22 0.849315 0.102759 12.4769 1.25993e+08 1.81816e+10 44941514 2073267055
1468.05 1668451408 171 43 125 22 0.85034 0.104394 12.4331 1.26991e+08 1.84324e+10 44941514 2073267055
1483.89 1491586008 1 156 125 23 0.844595 0.104749 12.3736 1.27163e+08 1.85809e+10 44941514 2073267055
1497.87 1525134621 27 25 126 23 0.845638 0.105839 12.323 1.27642e+08 1.87684e+10 21874849 2073267055
1507.91 1657537779 164 100 126 24 0.84 0.1069 12.4236 1.28146e+08 1.89596e+10 21874849 2073267055
1517.03 1188177346 180 133 127 24 0.84106 0.106765 12.3809 1.27925e+08 1.90597e+10 21874849 2073267055
1520.86 1504133901 55 77 128 24 0.842105 0.106338 12.292 1.26926e+08 1.90597e+10 21874849 2073267055
1522.11 1790930832 4 21 129 24 0.843137 0.106338 12.2122 1.26358e+08 1.91134e+10 21874849 2073267055
1529.58 1623545282 37 72 128 26 0.831169 0.106481 12.1403 1.25808e+08 1.91693e+10 21874849 2073267055
1538.45 1681318777 70 31 128 26 0.831169 0.106481 12.1403 1.25808e+08 1.91693e+10 21874849 2073267055
1550.59 1990875531 58 33 129 26 0.832258 0.109648 12.1857 1.26279e+08 1.93559e+10 21874849 2073267055
1552.35 1724644245 115 68 130 26 0.833333 0.109648 12.1843 1.26394e+08 1.94971e+10 21874849 2073267055
1572.03 1599591460 87 139 130 27 0.828025 0.110829 12.1059 1.25591e+08 1.95191e+10 21874849 2073267055
1580.17 1298105704 52 33 131 27 0.829114 0.112366 12.1509 1.26054e+08 1.97054e+10 21874849 2073267055
1583.97 1770683628 106 14 132 27 0.830189 0.112366 12.127 1.26278e+08 1.9861e+10 21874849 2073267055
1591.48 1297024059 85 154 133 27 0.83125 0.113456 12.0659 1.25939e+08 1.99422e+10 21874849 2073267055
1600.36 1651397163 42 86 134 27 0.832298 0.111912 11.9908 1.25369e+08 1.99917e+10 21874849 2073267055
1605.99 1456847873 96 158 135 27 0.833333 0.11171 11.9242 1.24976e+08 2.00641e+10 21874849 2073267055
1610.62 1579268666 51 42 136 27 0.834356 0.112494 11.8807 1.2489e+08 2.01772e+10 21874849 2073267055
1616.54 1697607515 152 123 137 27 0.835366 0.11198 11.8158 1.2453e+08 2.02529e+10 21874849 2073267055
1621.44 1444953649 115 71 138 27 0.836364 0.111651 11.7809 1.24748e+08 2.04075e+10 21874849 2073267055
1622.26 1674378988 139 3 139 27 0.837349 0.111651 11.8257 1.24706e+08 2.05264e+10 21874849 2073267055
1625.19 1319057110 149 22 140 27 0.838323 0.111812 11.7698 1.24408e+08 2.06094e+10 21874849 2073267055
1636.47 1146866374 43 66 141 27 0.839286 0.113209 11.8494 1.24249e+08 2.07114e+10 21874849 2073267055
1649.51 1964376289 3 182 142 27 0.840237 0.114446 11.8082 1.23745e+08 2.07641e+10 21874849 2073267055
1678.47 1843537530 175 25 142 28 0.835294 0.116726 11.9575 1.24951e+08 2.10591e+10 28483287 2073267055
1706.63 1389598887 68 188 143 28 0.836257 0.117326 11.9857 1.2501e+08 2.11924e+10 28483287 2073267055
1712.8 1776517243 155 168 144 28 0.837209 0.11639 11.9303 1.24993e+08 2.1315e+10 28483287 2073267055
1723.63 930976365 98 163 145 28 0.83815 0.117438 11.8687 1.2426e+08 2.13337e+10 28483287 2073267055
1732.93 917866392 56 183 146 28 0.83908 0.116947 11.808 1.23589e+08 2.136e+10 28483287 2073267055
1734.56 1250600162 125 148 147 28 0.84 0.116947 11.7548 1.23187e+08 2.14245e+10 28483287 2073267055
1738.77 1662020843 170 62 148 28 0.840909 0.116748 11.7227 1.23943e+08 2.16595e+10 28483287 2073267055
1746.17 1899663795 121 25 149 28 0.841808 0.116616 11.7783 1.24407e+08 2.18527e+10 28483287 2073267055
1746.32 1420057445 192 46 150 28 0.842697 0.116616 11.7531 1.2478e+08 2.20331e+10 28483287 2073267055
1756.62 1987452394 39 136 151 28 0.843575 0.117997 11.7017 1.24615e+08 2.21328e+10 28483287 2073267055
1781.61 1382921011 79 119 152 28 0.844444 0.117875 11.8155 1.24942e+08 2.23072e+10 28483287 2073267055
1816.71 1345840047 131 10 152 29 0.839779 0.116989 11.7641 1.24704e+08 2.2396e+10 28483287 2073267055
1835.29 1649601826 44 45 153 29 0.840659 0.117272 11.7657 1.24762e+08 2.25296e+10 28483287 2073267055
1841.37 1063437194 0 89 154 29 0.84153 0.116992 11.7347 1.24739e+08 2.26507e+10 12220573 2073267055
1841.59 1507079108 75 171 155 29 0.842391 0.116992 11.6784 1.24249e+08 2.26996e+10 12220573 2073267055
1853.87 1727076731 158 121 156 29 0.843243 0.116709 11.6291 1.23605e+08 2.27234e+10 12220573 2073267055
1859.61 1947335628 51 5 157 29 0.844086 0.117031 11.5805 1.23962e+08 2.2903e+10 12220573 2073267055
1873.54 1884181633 197 41 157 30 0.839572 0.118061 11.5641 1.23786e+08 2.29994e+10 12220573 2073267055
1885.43 1195675174 89 27 158 30 0.840426 0.118358 11.6302 1.23558e+08 2.3087e+10 12220573 2073267055
1899.45 1548399287 117 108 159 30 0.84127 0.119512 11.6765 1.2345e+08 2.31935e+10 12220573 2073267055
1899.5 1410646640 20 59 160 30 0.842105 0.119512 11.616 1.22774e+08 2.32087e+10 12220573 2073267055
1900.33 1751399042 168 182 161 30 0.842932 0.119506 11.5749 1.22835e+08 2.33413e+10 12220573 2073267055
1923.69 2054358551 163 93 162 30 0.84375 0.119985 11.6269 1.23023e+08 2.34947e+10 12220573 2073267055
1937.42 1353411472 38 80 162 31 0.839378 0.119424 11.7033 1.23149e+08 2.3638e+10 12220573 2073267055
1937.48 1957259997 45 179 163 31 0.840206 0.119424 11.7542 1.24209e+08 2.3934e+10 12220573 2073267055
